Num;Sentence;subj_verb_obj;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90
82;The.duck.lived.at.the.lake.;duck.lived.;0.745537;-0.079934;0.0468758;-0.0155099;-0.080598;-0.0609014;0.0963616;-0.107199;0.0905489;0.078962;-0.0989798;0.0326833;0.00311359;-0.0228881;0.0109744;0.0304243;-0.0181419;0.0504209;-0.0408981;-0.0409718;0.0417525;-0.00877595;-0.0321863;-0.00121046;-0.0449996;-0.0455661;-0.0156623;-0.0121451;-0.044186;0.0180178;0.53193;-0.214541;-0.391535;0.0733933;-0.0955855;-0.115358;0.12149;-0.0642626;-0.041134;0.0642562;0.193857;0.0910056;0.0197893;-0.109054;-0.0704683;-0.013095;-0.127445;-0.0105371;-0.0671644;-0.137513;0.0835626;-0.139912;0.0460628;-0.0753795;0.0464974;-0.0837088;-0.0535351;0.0246474;0.0527526;0.103233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83;The.duck.was.aggressive.;duck.was.aggressive;0.745537;-0.079934;0.0468758;-0.0155099;-0.080598;-0.0609014;0.0963616;-0.107199;0.0905489;0.078962;-0.0989798;0.0326833;0.00311359;-0.0228881;0.0109744;0.0304243;-0.0181419;0.0504209;-0.0408981;-0.0409718;0.0417525;-0.00877595;-0.0321863;-0.00121046;-0.0449996;-0.0455661;-0.0156623;-0.0121451;-0.044186;0.0180178;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.682739;-0.360609;-0.122657;0.0210619;0.0720874;0.0665673;0.00690253;0.0638812;-0.09452;-0.0237953;-0.0196622;0.0104711;0.00969276;0.0827483;-0.0156605;0.0404759;-0.00891641;0.0768879;0.0367975;0.116675;-0.108141;0.0984764;0.0542955;0.219881;0.0185579;-0.0142933;0.0432243;0.0333316;-0.0832493;0.0146793
84;The.dusty.feather.landed.on.the.highway.;feather.landed.;0.716748;-0.140149;0.123507;-0.0255242;-0.0552987;-0.00477099;0.139909;-0.0568934;0.047165;0.0819236;-0.167195;0.00800423;0.101775;-0.0551555;0.0308258;-0.00197207;0.0114045;0.0259544;-0.0117516;-0.079664;0.080103;0.0329195;0.00270455;0.0178115;-0.0431475;-0.0358341;-0.0255917;-0.0113407;-0.0348766;0.0120793;0.593382;-0.260231;-0.313787;0.0329318;-0.107412;-0.106867;0.116822;-0.0436002;-0.0613956;0.0187667;0.140968;0.00751614;-0.039551;-0.140985;-0.0548723;-0.0221232;-0.117618;-0.0678624;-0.0161411;-0.132351;0.116357;-0.121395;0.0255681;-0.0641933;-0.00270869;-0.058407;-0.0879851;-0.0165367;0.0706752;0.111306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85;The.editor.carried.the.magazine.to.the.meeting.;editor.carried.magazine;0.712481;-0.0837098;0.080981;0.0144216;-0.0210656;0.0317716;0.0095627;-0.0594176;0.0664577;0.0910341;0.104396;-0.0727175;-0.0873524;0.0591432;-0.0747129;-0.108725;-0.069529;0.0472432;0.12086;0.175375;-0.0167237;0.05537;0.0249051;0.0382661;0.00811569;-0.0528725;0.0224038;0.0526709;-0.0223616;0.0146456;0.542305;-0.330444;-0.484919;0.116989;-0.0718229;-0.0492428;0.120384;0.0241915;-0.197902;0.0338657;0.116985;-0.0192445;-0.13308;0.0129928;0.0421823;-0.111198;0.0290929;-0.027538;0.0425162;0.00442928;0.0373973;-0.0017388;-0.055578;-0.0885982;-0.04346;0.000471879;0.00612952;0.0346;0.0841362;0.0382156;0.661909;-0.0711712;0.0946959;0.00386459;-0.114727;-0.0565555;-0.0250741;-0.281647;-0.0310492;0.182548;-0.0247637;0.026514;-0.150565;0.0768367;0.0043313;-0.0283705;0.00574263;-0.00770496;0.014086;0.0353014;0.0207043;0.0405562;0.0289986;-0.0343442;-0.023667;-0.0458842;0.0470681;0.0112818;0.00711747;-0.0176013
86;The.editor.damaged.the.bicycle.;editor.damaged.bicycle;0.712481;-0.0837098;0.080981;0.0144216;-0.0210656;0.0317716;0.0095627;-0.0594176;0.0664577;0.0910341;0.104396;-0.0727175;-0.0873524;0.0591432;-0.0747129;-0.108725;-0.069529;0.0472432;0.12086;0.175375;-0.0167237;0.05537;0.0249051;0.0382661;0.00811569;-0.0528725;0.0224038;0.0526709;-0.0223616;0.0146456;0.619513;-0.321095;-0.237058;0.0757577;0.0763007;0.0740803;0.118033;0.0637259;-0.118439;-0.0166584;-0.0276168;0.0306681;-0.0194218;0.026115;0.0327833;-0.0816551;0.0744167;0.0563381;0.0214664;0.00847154;0.0329247;0.00643437;0.00600842;-0.0356698;-0.0380595;0.05855;-0.0398333;0.00364908;0.0259622;0.0408935;0.75247;-0.136266;0.0956776;-0.042355;0.0185919;0.00871799;-0.00125164;-0.139901;0.00317074;0.115193;-0.156974;0.00575751;-0.0112765;0.00292269;0.0317737;-0.0336158;0.00965308;-0.019412;0.0154749;-0.0459644;0.0363471;0.048372;0.0227769;-0.0360155;0.00343953;-0.0239003;-0.00616688;0.00833466;0.0352346;0.0387238
87;The.editor.drank.tea.at.dinner.;editor.drank.tea;0.712481;-0.0837098;0.080981;0.0144216;-0.0210656;0.0317716;0.0095627;-0.0594176;0.0664577;0.0910341;0.104396;-0.0727175;-0.0873524;0.0591432;-0.0747129;-0.108725;-0.069529;0.0472432;0.12086;0.175375;-0.0167237;0.05537;0.0249051;0.0382661;0.00811569;-0.0528725;0.0224038;0.0526709;-0.0223616;0.0146456;0.529736;-0.181238;-0.364607;0.0118253;-0.148062;-0.208069;0.0137482;-0.0629204;-0.0212522;-0.0154286;0.0978838;-0.0321999;0.0697384;-0.208878;-0.143362;-0.0242244;-0.0873905;-0.100368;-0.0758589;-0.139414;0.0763592;-0.140959;0.0364915;-0.0312059;0.0233745;-0.100759;-0.0700708;-0.0172964;0.0394333;0.091325;0.713782;-0.0921579;0.0354804;-0.040966;0.0334309;-0.0740729;-0.046222;-0.12816;-0.0758152;0.0524505;-0.13371;-0.00439974;0.0325584;-0.0267821;-0.0277708;-0.0215611;0.000793;0.0799351;-0.0347121;-0.0535655;0.0719986;0.0109093;0.0386418;0.0297075;-0.0359469;-0.0708606;-0.061924;-0.0160206;-0.00765772;0.0246091
88;The.editor.gave.cash.to.the.driver.;editor.gave.cash;0.712481;-0.0837098;0.080981;0.0144216;-0.0210656;0.0317716;0.0095627;-0.0594176;0.0664577;0.0910341;0.104396;-0.0727175;-0.0873524;0.0591432;-0.0747129;-0.108725;-0.069529;0.0472432;0.12086;0.175375;-0.0167237;0.05537;0.0249051;0.0382661;0.00811569;-0.0528725;0.0224038;0.0526709;-0.0223616;0.0146456;0.596056;-0.198773;-0.352533;-0.00492392;-0.169475;-0.23301;-0.060059;-0.176857;-0.00265482;0.128663;0.163484;-0.0643828;-0.0167834;-0.172329;0.0046626;0.00793081;-0.225876;-0.115713;-0.00833485;-0.0890358;0.0669294;-0.13386;0.0593759;-0.00206819;0.0142408;-0.0888158;-0.0618673;-0.0286095;0.0148742;0.0188781;0.697615;-0.158439;-0.0236861;0.0336726;0.065668;0.0164707;-0.130737;-0.149691;-0.0432039;0.0930699;-0.0985423;-0.00876552;0.0138288;0.0257056;0.0526777;0.0381297;0.0264706;0.0996226;-0.0950236;0.129612;0.00207537;-0.00112328;0.0537184;-0.0935735;-0.0546327;0.0417485;0.0053479;0.0130457;0.0503726;0.0626893
89;The.egg.was.blue.;egg.was.blue;0.754453;-0.158049;0.095663;-0.0294713;-0.00603932;0.0157233;-0.0074865;-0.0817756;-0.0293719;0.0323865;-0.024413;-0.0258632;0.00714539;-0.0480038;-0.0332831;-0.00579839;-0.065079;0.119349;-0.025617;0.0537225;-0.0206009;0.0452052;-0.0244208;0.127826;-0.0910323;-0.0590811;-0.0611828;-0.0135636;-0.00653024;0.0619879;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.776381;-0.052052;0.0336607;-0.00696072;0.0367245;-0.0128048;0.0189749;-0.131347;-0.0220574;0.162559;-0.091509;-0.000144871;-0.024139;-0.00888973;0.000411322;-0.0487989;-0.0539456;0.14908;-0.0455406;-0.027441;0.0762598;8.03055e-05;-0.0134549;0.0277551;-0.0760832;-0.0547614;-0.0620848;-0.084807;-0.00941502;0.000699551
90;The.engineer.built.the.computer.;engineer.built.computer;0.626452;-0.119613;0.0578602;0.000184029;-0.128888;-0.0307482;-0.0320074;-0.126383;0.0229979;0.0401633;0.104018;-0.0250708;-0.0103152;0.0578691;0.0216991;-0.115504;-0.0459396;-0.0349097;0.0758121;0.112852;-0.0650944;0.0272636;0.0142728;0.037877;-0.0496087;0.00566256;0.0256997;0.0786706;-0.022153;0.077998;0.705034;-0.26645;-0.29952;0.0997215;0.0501218;0.0249201;0.133444;-0.0559292;-0.131078;0.101936;0.00283796;0.0101589;-0.0653516;0.0198305;0.0524315;-0.165902;0.0173598;0.0381649;0.0491564;-0.0131746;0.0418748;0.00208507;-0.030137;-0.0693915;-0.0504532;-0.011264;-0.0271982;-0.0667343;0.0526506;0.00710931;0.764339;-0.187075;0.0788473;0.00896713;0.0712576;0.0496176;-0.111374;-0.226275;-0.0122727;0.132272;-0.0904217;-0.00711499;-0.0565701;0.0941416;0.0545169;-0.035591;0.0397753;-0.0167064;0.0566662;0.0220163;0.0200196;0.0548673;0.0671451;-0.0190198;0.0127719;-0.00174778;0.000116164;-0.0301524;0.0721752;0.0169081
91;The.engineer.gave.a.book.to.the.student.;engineer.gave.book;0.626452;-0.119613;0.0578602;0.000184029;-0.128888;-0.0307482;-0.0320074;-0.126383;0.0229979;0.0401633;0.104018;-0.0250708;-0.0103152;0.0578691;0.0216991;-0.115504;-0.0459396;-0.0349097;0.0758121;0.112852;-0.0650944;0.0272636;0.0142728;0.037877;-0.0496087;0.00566256;0.0256997;0.0786706;-0.022153;0.077998;0.596056;-0.198773;-0.352533;-0.00492392;-0.169475;-0.23301;-0.060059;-0.176857;-0.00265482;0.128663;0.163484;-0.0643828;-0.0167834;-0.172329;0.0046626;0.00793081;-0.225876;-0.115713;-0.00833485;-0.0890358;0.0669294;-0.13386;0.0593759;-0.00206819;0.0142408;-0.0888158;-0.0618673;-0.0286095;0.0148742;0.0188781;0.7333;-0.175474;0.0871558;0.0285537;-0.0632605;0.0459813;0.0011436;-0.231332;0.103095;0.210272;-0.0443147;0.0134725;-0.0750597;0.0467591;-0.0130647;-0.0129554;-0.0497151;-0.00859032;0.0188969;0.0240335;0.0108582;0.0212775;0.0261972;0.0349891;0.00535143;-0.0195459;0.0244095;-0.00534251;0.0389991;0.0153963
92;The.engineer.walked.in.the.peaceful.park.;engineer.walked.;0.626452;-0.119613;0.0578602;0.000184029;-0.128888;-0.0307482;-0.0320074;-0.126383;0.0229979;0.0401633;0.104018;-0.0250708;-0.0103152;0.0578691;0.0216991;-0.115504;-0.0459396;-0.0349097;0.0758121;0.112852;-0.0650944;0.0272636;0.0142728;0.037877;-0.0496087;0.00566256;0.0256997;0.0786706;-0.022153;0.077998;0.545142;-0.192772;-0.369852;0.02423;-0.18915;-0.229295;0.0255368;-0.0590253;-0.00314719;0.0630734;0.127106;-0.00915415;0.0349505;-0.173414;-0.0796312;-0.0128189;-0.0696553;-0.0686449;-0.083922;-0.149592;0.0954748;-0.14926;0.0407746;-0.0227122;-0.0176981;-0.11473;-0.0768305;-0.0117887;0.0637075;0.109215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;The.expensive.camera.was.in.the.lab.;camera.was.;0.63748;-0.0861601;0.11209;0.00323718;-0.0628954;0.0148669;0.0382628;-0.202324;-0.0183566;0.0836109;-0.0722929;-0.0197526;-0.0275157;0.0497879;-0.0029564;-0.0533886;0.00414734;0.0478319;0.00902744;0.0650892;0.0228849;0.0271736;0.00766384;0.0119314;-0.0127503;0.0280955;-0.0862133;-0.0851364;0.0473355;0.0343905;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;The.family.played.at.the.beach.;family.played.;0.789824;-0.218624;0.0869919;-0.0123893;0.0542338;0.0105021;-0.0448058;-0.165449;-0.0350744;0.142638;-0.0757941;0.00477788;0.00746907;-0.00636011;-0.0133954;0.0100682;-0.0377164;0.0532236;0.0218419;0.0117853;0.0544895;0.0217222;0.119636;-0.0345269;0.0446733;-0.0658653;0.0725536;0.0734461;0.0996194;-0.00745694;0.583304;-0.246283;-0.479611;0.110193;-0.0943097;-0.109145;0.110639;-0.0553935;-0.0976288;0.0968727;0.133809;-0.0252078;-0.0988206;-0.0497027;-0.0466794;-0.0672145;-0.0472307;0.00275571;-0.0237862;-0.0684956;0.101453;-0.0919624;-0.0181334;-0.0646032;0.00767074;-0.0679896;-0.0320391;0.0130413;0.0550771;0.0720362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;The.family.survived.the.powerful.hurricane.;family.survived.hurricane;0.789824;-0.218624;0.0869919;-0.0123893;0.0542338;0.0105021;-0.0448058;-0.165449;-0.0350744;0.142638;-0.0757941;0.00477788;0.00746907;-0.00636011;-0.0133954;0.0100682;-0.0377164;0.0532236;0.0218419;0.0117853;0.0544895;0.0217222;0.119636;-0.0345269;0.0446733;-0.0658653;0.0725536;0.0734461;0.0996194;-0.00745694;0.474988;-0.251399;-0.446513;0.0691133;-0.126823;-0.129038;0.109424;-0.0202939;-0.0923388;0.0260645;0.128741;-0.0417856;-0.10314;-0.0851738;-0.0523252;0.0017532;-0.0754236;-0.0309684;-0.0159994;-0.102208;0.0769254;-0.115314;0.0154643;-0.0420799;0.0280897;-0.0596314;-0.057591;-0.00449993;0.0151454;0.0654831;0.710921;-0.160201;0.0849877;-0.0134046;0.118252;0.0673177;-0.0912639;-0.046421;0.0875751;0.0670801;-0.0479031;-0.00360024;-0.074313;0.130035;0.0663734;0.0174517;-0.0574268;0.00670604;-0.0303847;-0.0457367;0.034015;-0.0505238;0.021208;-0.0715539;-0.013831;0.00143077;-0.0569591;0.0710422;-0.0285827;0.0309481
96;The.family.was.happy.;family.was.happy;0.789824;-0.218624;0.0869919;-0.0123893;0.0542338;0.0105021;-0.0448058;-0.165449;-0.0350744;0.142638;-0.0757941;0.00477788;0.00746907;-0.00636011;-0.0133954;0.0100682;-0.0377164;0.0532236;0.0218419;0.0117853;0.0544895;0.0217222;0.119636;-0.0345269;0.0446733;-0.0658653;0.0725536;0.0734461;0.0996194;-0.00745694;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.648451;-0.268;-0.323108;0.104999;0.0429879;0.00839918;0.178087;0.0227088;-0.0334234;0.136541;-0.15236;-0.00211616;-0.0681276;0.104323;-0.0743961;0.0249836;0.0591872;0.0964492;-0.0257953;-0.0736715;-0.0191053;0.00282023;0.0254275;0.0199366;0.0668912;-0.00845105;0.0251848;-0.0127469;-0.0137507;-0.0606629
97;The.famous.diplomat.left.the.hospital.;diplomat.left.hospital;0.636237;-0.121632;0.0994059;-0.0562809;-0.123768;0.04746;0.129537;-0.0211362;0.0853492;0.116229;-0.0826996;0.0176264;0.0343041;-0.0541906;0.0425942;0.00399548;-0.0624625;-0.123125;0.0573253;-0.0333857;-0.0357735;-0.00553236;-0.00697047;-0.0223378;0.0186109;-0.0243594;0.0463726;0.106274;-0.0593212;0.0566218;0.733791;-0.260137;-0.148585;0.0929988;-0.129201;0.00745299;0.0410748;-0.030631;0.0229249;0.0970578;0.097025;-0.0177636;-0.108753;-0.0114661;-0.0692613;-0.0627299;-0.0121947;0.0494054;-0.0869811;-0.0302235;0.0565421;-0.00444056;-0.0410479;-0.0483359;0.0048723;-0.0279819;-0.0930464;-0.0265355;0.0963095;0.0322271;0.697731;-0.177088;0.141942;-0.0682559;-0.0021614;-0.00399191;-0.0224216;-0.0648598;0.0601757;0.116355;-0.0154562;0.0684003;-0.164134;-0.0451179;0.114269;-0.0252633;-0.0164316;0.0323761;0.0329325;-0.00781999;-0.00353955;0.0100696;0.0742174;-0.0470241;0.0300684;-0.0283033;0.0465598;0.0654517;0.0507499;0.0275085
98;The.farmer.liked.soccer.;farmer.liked.soccer;0.72096;-0.0960206;0.0818184;-0.0530313;-0.0667804;-0.00381264;0.056734;0.00991564;0.107745;0.225429;-0.024117;-0.0197178;0.0145615;-0.0560644;0.0838435;0.00933796;0.0149594;0.0186801;0.0832267;-0.0149559;0.00757143;0.0103454;0.00973059;-0.0392971;-0.00763043;0.00397773;-0.00820231;0.0747677;-0.0341848;0.0675246;0.447105;-0.186958;-0.396035;0.103459;-0.170145;-0.160582;0.0691798;-0.0576182;0.0186012;0.0184256;0.135762;0.00308735;-0.00865152;-0.0541328;-0.115626;0.0125412;-0.0431559;-0.0576752;-0.122628;-0.127367;0.0605818;-0.160908;0.0247659;-0.0227524;0.0634725;-0.0881526;-0.0863195;-0.0409967;-0.00312941;0.08369;0.621124;-0.0116426;0.0166669;-0.0147754;0.0010135;-0.027839;-0.0389371;-0.208034;-0.0462057;0.16497;-0.0895462;0.0320827;-0.104742;0.0479805;-0.0477562;-0.013473;-0.00189113;0.0388007;-0.0564794;-0.0273222;0.0194915;0.00593528;0.0310061;-0.0226431;0.0180139;-0.076699;0.0391909;0.0350687;-0.000748308;0.0237744
99;The.feather.was.blue.;feather.was.blue;0.716748;-0.140149;0.123507;-0.0255242;-0.0552987;-0.00477099;0.139909;-0.0568934;0.047165;0.0819236;-0.167195;0.00800423;0.101775;-0.0551555;0.0308258;-0.00197207;0.0114045;0.0259544;-0.0117516;-0.079664;0.080103;0.0329195;0.00270455;0.0178115;-0.0431475;-0.0358341;-0.0255917;-0.0113407;-0.0348766;0.0120793;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.776381;-0.052052;0.0336607;-0.00696072;0.0367245;-0.0128048;0.0189749;-0.131347;-0.0220574;0.162559;-0.091509;-0.000144871;-0.024139;-0.00888973;0.000411322;-0.0487989;-0.0539456;0.14908;-0.0455406;-0.027441;0.0762598;8.03055e-05;-0.0134549;0.0277551;-0.0760832;-0.0547614;-0.0620848;-0.084807;-0.00941502;0.000699551
100;The.fish.lived.in.the.river.;fish.lived.;0.784484;-0.20935;0.0394778;-0.0179229;0.0272053;-0.0196875;-0.0975432;-0.136272;-0.0090047;0.0596854;-0.0599572;0.0103698;0.00765228;-0.0074005;0.0385398;0.0406236;-0.000762825;0.0810061;-0.0285388;-0.0275904;0.0502487;-0.00367138;0.0168425;-0.0281727;0.00211276;-0.00661819;-0.0307797;-0.0429396;-0.0331814;0.015548;0.53193;-0.214541;-0.391535;0.0733933;-0.0955855;-0.115358;0.12149;-0.0642626;-0.041134;0.0642562;0.193857;0.0910056;0.0197893;-0.109054;-0.0704683;-0.013095;-0.127445;-0.0105371;-0.0671644;-0.137513;0.0835626;-0.139912;0.0460628;-0.0753795;0.0464974;-0.0837088;-0.0535351;0.0246474;0.0527526;0.103233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;The.flood.damaged.the.hospital.;flood.damaged.hospital;0.751769;-0.219885;0.0763581;-0.0164295;0.0526511;0.0638847;-0.048434;-0.0544369;0.0996833;0.04142;-0.0193604;0.0153641;0.0381598;0.00956003;0.0812502;-0.0837743;-0.00568158;0.00226639;0.0472427;-0.00412715;0.00238426;-0.0674231;0.0156724;-0.0341191;-0.0216621;0.0369741;-0.0217929;0.0545221;0.0339969;0.0188673;0.619513;-0.321095;-0.237058;0.0757577;0.0763007;0.0740803;0.118033;0.0637259;-0.118439;-0.0166584;-0.0276168;0.0306681;-0.0194218;0.026115;0.0327833;-0.0816551;0.0744167;0.0563381;0.0214664;0.00847154;0.0329247;0.00643437;0.00600842;-0.0356698;-0.0380595;0.05855;-0.0398333;0.00364908;0.0259622;0.0408935;0.697731;-0.177088;0.141942;-0.0682559;-0.0021614;-0.00399191;-0.0224216;-0.0648598;0.0601757;0.116355;-0.0154562;0.0684003;-0.164134;-0.0451179;0.114269;-0.0252633;-0.0164316;0.0323761;0.0329325;-0.00781999;-0.00353955;0.0100696;0.0742174;-0.0470241;0.0300684;-0.0283033;0.0465598;0.0654517;0.0507499;0.0275085
102;The.flood.was.dangerous.;flood.was.dangerous;0.751769;-0.219885;0.0763581;-0.0164295;0.0526511;0.0638847;-0.048434;-0.0544369;0.0996833;0.04142;-0.0193604;0.0153641;0.0381598;0.00956003;0.0812502;-0.0837743;-0.00568158;0.00226639;0.0472427;-0.00412715;0.00238426;-0.0674231;0.0156724;-0.0341191;-0.0216621;0.0369741;-0.0217929;0.0545221;0.0339969;0.0188673;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.674564;-0.412868;-0.171421;0.0615615;0.0516735;0.08289;0.11974;0.064062;-0.0596457;0.0578871;-0.153946;-0.0104507;0.0195195;0.0433638;0.0697876;0.0589095;0.0510369;-0.0122869;0.0245841;-0.0118013;-0.0147476;0.0258711;0.0434339;0.09867;0.0491338;0.0351343;0.0424469;-0.0174415;-0.107938;-0.104602
103;The.flower.was.yellow.;flower.was.yellow;0.689112;-0.0733679;0.0523251;-0.0352839;0.000135719;-0.03816;-0.00860281;-0.172272;-0.0261398;0.165271;-0.105116;0.0690749;0.00866912;-0.0261354;-0.00506132;-0.0429197;-0.00759795;0.0422734;-0.0153594;-0.029305;0.00546068;0.0522155;-0.00786267;0.00653932;-0.0304962;-0.0561634;-0.0174555;-0.0307765;-0.0239559;0.0305947;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.686735;-0.00940571;0.0443116;-0.0020086;0.0310875;-0.0173032;-0.0159793;-0.171422;-0.0515049;0.183298;-0.066181;0.0563215;-0.0421172;-0.0143934;-0.0363077;-0.0705121;0.0326294;0.0469982;-0.0364734;0.00369128;0.0435165;0.0317963;0.00987625;-0.0107032;-0.0724078;-0.0407902;-0.0115767;-0.0192181;-0.0525778;0.0364308
104;The.girl.dropped.the.shiny.dime.;girl.dropped.dime;0.675411;-0.150957;0.0556564;-0.0216044;-0.104351;-0.00402085;0.126407;-0.203032;0.0277579;0.223554;-0.178154;0.0141142;0.014382;-0.0291827;-0.0730908;0.111851;-0.0826016;0.0922054;-0.125411;0.161324;0.0412624;-0.111374;0.0375632;-0.082591;-0.0606648;-0.0174753;0.0835918;0.01893;-0.0346024;0.0419856;0.60601;-0.300774;-0.446424;0.113901;-0.0838881;-0.0687613;0.116425;-0.0376172;-0.128523;0.0798084;0.111057;-0.0376607;-0.105173;-0.0450039;0.0011512;-0.0579685;-0.0371211;0.00869002;0.00373636;-0.0858284;0.0861584;-0.0989565;-0.000287225;-0.0845259;-0.0306834;-0.0310855;-0.0617963;-0.00696778;0.089411;0.095353;0.589684;-0.198359;0.0887348;0.0545098;-0.00905977;0.1133;0.17535;-0.0512521;0.104661;0.126831;-0.216839;-0.0206255;0.10973;-0.0215473;0.0544089;-0.0354899;0.0445298;-0.0476994;-0.00972016;-0.082161;0.049533;-0.00471083;0.0986597;-0.0296068;0.0681088;0.0270373;-0.00123986;0.0262171;0.023428;0.00825701
105;The.girl.saw.a.horse.in.the.park.;girl.saw.horse;0.675411;-0.150957;0.0556564;-0.0216044;-0.104351;-0.00402085;0.126407;-0.203032;0.0277579;0.223554;-0.178154;0.0141142;0.014382;-0.0291827;-0.0730908;0.111851;-0.0826016;0.0922054;-0.125411;0.161324;0.0412624;-0.111374;0.0375632;-0.082591;-0.0606648;-0.0174753;0.0835918;0.01893;-0.0346024;0.0419856;0.579758;-0.151867;-0.29892;0.0218757;-0.163428;-0.154138;0.00649487;-0.159566;0.0625394;0.0796478;0.125982;-0.0348634;-0.0101911;-0.127273;-0.0567905;-0.00714459;-0.141119;-0.0577748;-0.0813735;-0.117508;0.0920471;-0.144036;0.0424243;-0.0214416;0.0217565;-0.108296;-0.0914913;-0.0614126;0.0365683;0.0663133;0.661386;-0.103029;0.0456819;-0.0557617;0.00165797;0.00171815;0.0340878;-0.175396;-0.0305096;0.208961;-0.154192;0.0756717;0.039938;-0.0548942;-0.0934643;0.0797888;-0.0533213;0.0971392;-0.116304;0.170998;0.0180227;-0.061098;0.0356712;-0.140282;-0.102932;0.00534502;0.101039;-0.00165509;0.0111764;0.0560336
